Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Extra|Extra|El arruina fiestas|El vocero de APP, Isaac Mekler, sostuvo que César Acuña le arruinará la fiesta de año nuevo a Pedro Pablo Kuczynski tras la última encuesta que revela un empate en el segundo lugar, ""Acuña le arruinará la fiesta de año nuevo a PPK"", dijo Mekler.|08/12/2015|184|46|0|4|Isaac Mekler Neiman|César Acuña Peralta|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN TARDE|Análisis de la exposición de candidatos presidenciales en CADE 2015 (RPP TV)|El economista Ricardo Lago afirmó que líder de Alianza Para el Progreso César Acuña se defiende bien en ambientes hostiles. Añadió que esta campaña presidencial tiene candidatos fuertes como los exjefes de Estado, Alan García y Alejandro Toledo, el exprimer ministro Pedro Pablo Kuczynski y Keiko Fujimori. En otro momento, el economista Juan Mendoza indicó que César Acuña es el candidato menos incomodo para el actual Gobierno.|04/12/2015|1922.7||435||Ricardo V. Lago|César Acuña Peralta|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Palabras más repetidas por candidatos|Los discursos de los cinco candidatos presidenciales invitados a la Conferencia Anual de Ejecutivos 2015 estuvieron marcados por palabras claves que ellos se esmeraron en repetir y subrayar, entre ellas: inversión, seguridad, infraestructura y corrupción. (...) Voces en las redes. / Carlos Basombrío, twitter: No sabia que Acuña estaba investigado por lavado de activos. Igual que el secretario general del partido de Keiko, vaya, vaya.|05/12/2015|46687.32|1244.73|0|6|Carlos Miguel Ramón Basombrío Iglesias|César Acuña Peralta|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|He aquí sus ases bajo la manga - Fernando Vivas|Como estamos impacientes y queremos votarlos ya, los tildamos de brutos, torpes y necios, por no hacer lo que creemos que debieran hacer. Toledo: ya sacó un as, el humor. En lugar del discurso y la propuesta, el ‘stand up’. Y como los Toledo-Karp están desesperados, lanzaron otro as: asistieron, en plan prospectivo, a la presentación de PPK en CADE. Alan: no crean que ha pateado los narcoindultos bajo la alfombra. No puede. Sería suicida. Acuña: hay un as que no acaba de resbalársele de la manga, pues lo ha anunciado sin mucha convicción. Dejar su capital político, o sea, la universidad. Por lo menos, renunciar a su cargo en el directorio del consorcio educativo César Vallejo. Keiko: tiene cartas guardadas y ha decidido soltarlas paulatinamente. En realidad, lo suyo será un descarte: prescindir de esos rostros –Martha Chávez, Salgado, Cuculiza, Aguinaga– que evocan el fujimorismo duro; vetar a Kenji como operador de su padre; aceptar y listar los delitos que cometió su padre.|09/12/2015|2264.32|301.82|0|23|Fernando Vivas Sabroso|César Acuña Peralta|Neutro|2015-12
Web|Expreso|expreso.com.pe|Townsend confirma: Favre será asesor de campaña de César Acuña|Townsend explicó que su candidatura por el partido de César Acuña es factible y destacó las propuestas del líder fundador de la Universidad César Vallejo (UCV), “He visto lo que se viene haciendo en la UCV cuando trabajé allí” contó en entrevista al programa De 6 a 9...“(Si queremos fortalecer la democracia) tomemos el compromiso de integrar un partido, de apoyar sus propuestas y promoverlas” detalló al explicar su decisión de integrarse a APP, luego de ser parte de diversos partidos políticos.|08/12/2015|52||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Web|Perú 21|peru21.pe|César Acuña: Fiscalía investiga a candidato presidencial por otra subvención irregular|La Fiscalía Especializada en Delitos de Corrupción de Funcionarios de La Libertad formalizó investigación contra el candidato presidencial César Acuña por la presunta entrega irregular de una subvención de S/.48 mil cuando era alcalde de Trujillo. El dinero fue destinado para una actividad navideña en diciembre de 2013, en la que hubo una chocolatada, pero que finalmente se convirtió en un evento proselitista.|23/12/2015|1874.83||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN MAÑANA |Francisco Távara negó relación de compadrazgo con César Acuña (RPP TV)|El presidente del JNE, Francisco Távara, descartó que tenga una relación de compadrazgo con el candidato César Acuña. Añadió que no hay motivo alguno que pueda limitar su imparcialidad, autonomía e independencia. Asimismo, reconoció que tiene un Honoris Causa de la Universidad César Vallejo pero también ha recibido este tipo de de distinción de otras casas de estudios. El Pacto Ético Electoral constituye un compromiso de los subscriptores a mantener un debate alturado durante la campaña, respeto por la democracia y compromiso con el país.|17/12/2015|579.02||131||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Web|Correo|diariocorreo.pe|Desesperación palaciega - Iván Slocovich|Heredia y Humala saben muy bien que si el fujimorismo llega al poder en 2016, la pasarían muy mal tanto en el Congreso como en el Ministerio Público y el Poder Judicial. Distinto sería si el ganador fuera Pedro Pablo Kuczynski y César Acuña. Con Alan García también podrían verla a cuadritos. Sin embargo, en vista de que el líder aprista anda en el cuarto lugar en las encuestas, parece no preocuparles mucho. Hoy, sin duda, su objetivo es tumbarse a la candidata Fujimori.|29/12/2015|702.1||0||Iván Slocovich Pardo|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Gestión|Gestión|Iberico: Urresti es un ‘insultólogo|No se guarda nada. Para el presidente del Congreso, Luis Iberico, la ausencia del Partido Nacionalista en la firma del Pacto Ético se debe a que su candidato, Daniel Urresti, ha empezado la campaña como un “insultólogo profesional”. Es por ello que el titular el Legislativo le restó importancia a las críticas que recibe el candidato presidencial de APP, César Acuña, y dijo que se trata de un amor serrano.|18/12/2015|612.52|48.07|0|28|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Correo|diariocorreo.pe|César Acuña pierde cinco sedes universitarias|La congresista Rosa Núñez Campos, exesposa del líder de Alianza Para el Progreso (APP), César Acuña Peralta, acaba de pasar a tomar el control de las sucursales de diversos centros de estudios superiores que eran dirigidos por su excónyuge...VARIAS SEDES. Así lo afirmó la propia Núñez Campos, quien precisó que el candidato a la Presidencia de la República por APP le entregó el control de las sedes de la Universidad César Vallejo (UCV) en Piura, Chiclayo, Tarapoto y Chimbote, además del de la Universidad Señor de Sipán (Chiclayo).|21/12/2015|702.1||0||Carmen Rosa Núñez De Acuña|César Acuña Peralta|Neutro|2015-12
Web|La República|larepublica.pe|Daniel Urresti: ""El PPC ha firmado una alianza con la mafia""|El precandidato del Partido Nacionalista, Daniel Urresti, se refirió a la alianza electoral entre el APRA y el PPC, de cara a los comicios de 2016, y tuvo duras críticas para Alan García y Lourdes Flores. (...) Asimismo, el exministro del Interior opinó sobre el candidato de Alianza Para el Progreso (APP), César Acuña, y criticó la forma en que financia su campaña.|13/12/2015|1014.43||0||Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Televisión|RPP|Ampliación de Noticias - RPP|Gustavo Rondón da detalles sobre investigación del caso agendas de Nadine Heredia (RPP TV)|Entrevista. El presidente de la Comisión de Fiscalización del Congreso, Gustavo Rondón, aseveró que las investigaciones de su grupo de trabajo en el caso de las agendas de Nadine Heredia tienen plazo hasta el 21 o 23 de marzo pero esperan terminar todo hasta fines de enero. Explicó que a las nuevas personas que han pasado a condición de investigadas en este caso se les ha cursado los debidos pliegos de preguntas. Recalcó que han tratado ser los más estrictos posibles en cumplir el debido proceso. En otro momento, sostuvo que si no se invitó a su comisión a Keiko Fujimori para que explique los supuestos aportes fantasmas a su partido fue porque cuando se sometió a voto la mayoría consideró que no era necesario. Precisó que según lo que ha visto del informe de la ONPE si hay cosas que explicar en este tema. Rondón manifestó que en el caso de César Acuña hay un informe que ya ha llegado a la mesa directiva. Recordó lo mal que se condujo la Megacomisión que investigó a Alan García pues demoró un montón de tiempo y al final el Poder Judicial o Ministerio Público ya dieron su veredicto.|15/12/2015|3536||800||Gustavo Bernardo Rondón Fudinaga|César Acuña Peralta|Neutro|2015-12
Web|Andina|andina.com.pe|Townsend confirma que publicista Favre asesorará campaña de César Acuña|El estratega político Luis Favre se incorporó al equipo de campaña de Alianza para el Progreso (APP), grupo que postula a la presidencia a César Acuña, confirmó la exministra Anel Townsend, flamante integrante de dicho movimiento...Esta incorporación forma parte del grupo de nuevas adhesiones a la candidatura del fundador de la Universidad César Vallejo, indicó Townsend, en entrevista concedida a Canal N.|08/12/2015|98.6||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Las agendas están sobredimensionadas|Entrevista el analista político Carlos Reyna, quien opina sobre el papel que han jugado los medios en este año que se va. --¿Cree que el papel que los medios jueguen respecto de uno u otro candidato va a ser decisivo en estas elecciones? ¿Qué tanto se dejarán influenciar por ellos para emitir su voto? Los medios pueden ser eficaces para destruir una candidatura, pero no para hacer ganar a un candidato. Ya se ha visto que durante la época de Fujimoñ se destruían candidaturas, pero, el apoyo de todos los medios no pudo hacer ganar a Mario Vargas Llosa en el 90. Esta vez creo que los medios van a ser un poco más imparciales que en procesos anteriores porque los cinco principales candidatos no generan consensos. Todos tienen alguna razón por la cual la opinión pública en su elevadisíma mayoría los cuestiona, por lo tanto los medios más fuertes no tienen claramente un candidato como en otros procesos. (...) -¿Qué efecto generaría tal situación en el elector?. -Van a tener más autonomía, un poco más de independencia para decidir. De hecho, creo que la figura va cambiar para la segunda vuelta y se va a ver una mayor toma de posición de los medios, dependiendo de quienes pasen. Tengo la impresión que si pasa Acuña la mayoría de medios van a apoyar al otro. Y si pasa Keiko Alan o PPK van a estar con ellos por la idea de la estabilidad para el mercado, los negocios y la experiencia la van a ver en ellos.|26/12/2015|7895.94|636.76|0|7|Carlos Reyna|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Denuncian campaña política de alumnos de Universidad de Acuña|El hecho ocurrió el viernes 11 del presente mes. Un representante de la Universidad César Vallejo llamó a la directora Azucena de la Vega para que autorice el ingreso de un grupo de 10 alumnos a la Cuna Jardín N°017, a fin de organizar un ""compartir navideño’ con los menores. Pero ocurrió algo totalmente diferente a lo anunciado: un grupo de adultos realizó la actividad dentro del plantel, regalando pelotas y panetones, mientras que universitarios vestidos con polos con el logo y rostro de César Acuña, bajaron de un ónmibus con el distintivo de la UCV para recolectar datos de los padres de familia.(...) Cabe precisar, que la Superintendencia Nacional de Educación Superior Universitaria (Sunedu) investigará a las autoridades Universitarias que usen recursos de los centros educativos para fines políticos.|15/12/2015|5771.47|772.45|0|6|Azucena de la Vega|César Acuña Peralta|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Las fórmulas del 2016 - Hugo Guerra|Quisiera celebrar el advenimiento del nuevo año con optimismo, pero cuando analizo la política nacional solo puedo avizorar el 2016 con recelo. La campaña electoral, hasta este punto, es un desastre , con pocas excepciones. La falta de consistencia ideológica , organización y trayectoria de la mayor parte de instituciones participantes (increíblemente 19 fórmulas) ratifica que prácticamente carecemos de partidos políticos , pero abundan los clubes electorales oportunistas que se aprestan no a tomar el poder , sino a asaltar el Estado. (...) Así, solo quedan tres opciones razonables: PPK ofrece una alternativa interesante y viable, pese a la presencia de gente de tercer nivel en su lista. Keiko Fujimori es también atendible porque, aunque cueste decirlo, ella no es lo mismo que su corrupto padre.|28/12/2015|2981.55|325.64|0|16|Hugo Guerra Arteaga|César Acuña Peralta|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Milagros Leiva - Politwitters|Muñoz renuncia por dignidad política, pero el alcalde ""osito"" Gómez Baca si celebra pacto de Andrade con Acuña. Bueno... ¿GB blindó a OLM no?|14/12/2015|104.34|17.02|0|6|Norma de los Milagros Leiva Gálvez|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Mutante, no ""raza nueva"" - Aldo Mariátegui|Acuña no es “una raza nueva”. No. Acuña es un mutante, producto de esa radiación contracultural chicha que ha destruido la educación, los modales, el gusto y los valores en nuestro país|28/12/2015|1736.36|173.66|0|15|Aldo Mariátegui Bosse|César Acuña Peralta|Negativo|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición tarde|Nadine Heredia ratificó denuncia por robo de agendas (ATV+)|Esta mañana, Nadine Heredia se retiró del Ministerio Público tras dar su manifestación por la denuncia que interpuso al excongresista Álvaro Gutiérrez por el caso de las agendas. Asimismo, la primera dama se expresó en contra de la decisión de la Comisión de Fiscalización de no citar Keiko Fujimori y también negó que apoyaría la candidatura de César Acuña.|09/12/2015|1805||361||Nadine Heredia Alarcón|César Acuña Peralta|Neutro|2015-12
Web|Perú.com|peru.com|César Hildebrandt: ¿qué opina sobre los candidatos presidenciales?|El periodista César Hildebrandt respondió así ante el avance que ha registrado César Acuña en las encuestas, donde incluso podría llegar a la segunda vuelta de las elecciones del 2016, superando a Pedro Pablo Kuczynski. También habló sobre Keiko Fujimori, Alan García y Alejandro Toledo...“¿Qué pasaría si (Marco Aurelio Denegri) oyera hablar a Acuña, leer a Acuña, reflexionar a Acuña? Si Denegri hiciera eso iría directamente al cajón imaginario que yo le invento, sacaría la cápsula mortal que le atribuyo y se la tragaría con la tranquilidad que le aconsejo. Es mejor el cianuro que pensar en Acuña como presidente”, señaló.|11/12/2015|1975.45|335.76|0||César Hildebrandt Pérez-Treviño|César Acuña Peralta|Negativo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Townsend defiende su participación en APP (RPP TV)|Anel Townsend defiende su participación en APP. Candidata niega oportunismo al sumarse en campaña de César Acuña.|22/12/2015|428.74||97||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Neutro|2015-12
Web|Expreso|expreso.com.pe|JEE abre proceso a Alianza por el Progreso|El Jurado Electoral Especial (JEE) Lima Centro 1 resolvió abrir proceso contra el partido Alianza para el Progreso (APP), liderado por el candidato presidencial César Acuña, a fin de determinar alguna infracción cometida por esta agrupación a las normas de propaganda electoral, en el marco de las elecciones generales del 2016.|21/12/2015|52||0||Carlos Calderón Carvajal|César Acuña Peralta|Negativo|2015-12
Medio Impreso|El Chino|El Chino|Alcalde de Miraflores renuncia a Somos Perú por unión con APP|El alcalde de Miraflores Jorge Muñoz renunció de forma irrevocable a su militancia a Somos Perú, en desacuerdo con la alianza que forjara ese grupo político con la candidatura de César Acuña, de Alianza Para el Progreso (APP). A través de su cuenta en Twitter, publicó la carta dirigida a Patricia Li Sotelo, presidenta de Somos Perú, en la que explica su salida ""debido a las decisiones tomadas por el partido"".|13/12/2015|189.8|40.46|0|5|Jorge Muñoz Wells|César Acuña Peralta|Negativo|2015-12
Medio Impreso|La Razón|La Razón|Alianza terminará por sepultar al PPC|El analista Luis Benavente señaló que los principales problemas que va a enfrentar la alianza Apra-PPC es, por un lado, el descrédito por el tema de los ""narcoindultos"" y la crisis del PPC, pero además, la presencia en la capital de fuertes competidores, como Peruanos por el Kambio, y el fujimorismo. (...) Recordó que Lima ""nunca ha sido una plaza electoral del Apra y será un reto difícil para Alan García, toda vez que existen dos aspirantes fuertes, como Keiko Fujimori (Fuerza Popular y Pedro Pablo Kuczynski, buscarán afianzar su presencia en la capital. (...) Sobre las alianzas formadas por el candidato de Alianza para el Progreso (APP), César Acuña, el director de la encuestadora Vox Populi, señala que el objetivo no es tanto ganar votos, pues Somos Perú (SP) y Restauración Nacional (RN) son partidos pequeños, sino de una acumulación de fuerzas y prestigio a su candidatura.|14/12/2015|2626.94|446.5|0|2|Luis Benavente Gianella|César Acuña Peralta|Neutro|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición tarde|Declaraciones del presidente del JNE, Francisco Távara (ATV+)|En vivo. El presidente del Jurado Nacional de Elecciones, Francisco Távara, se pronunció sobre la firma del pacto ético electoral y felicitó la participación de los candidatos y de los medios de comunicación. Además, respondió sobre su relación amistosa con César Acuña y afirmó que no existe motivo alguno que pueda limitar su autonomía e imparcialidad. Asimismo, dijo que así como en el Poder Judicial existen jueces especializados, el Jurado Electoral Especial se encargará de las denuncias contra la campaña de Acuña. Por otro lado, se refirió sobre las aprobaciones con respecto a las modificaciones en los partidos políticos y resaltó que se ha reunido con representantes de la Defensoría del Pueblo y otras autoridades relacionadas a las elecciones para debatir el tema. Se indicó que Távara evitó pronunciarse sobre la ausencia de candidatos Keiko Fujimori, Alan García, entre otros.|16/12/2015|2040||408||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Radio|RPP|RPP|APRA reclama por uso de UCV con fines electorales (RPP)|Titular. El presidente del Tribunal Electoral del APRA, Jorge Villasante, exhortó al Jurado Nacional de Elecciones a intervenir frente a la utilización de la Universidad César Vallejo con fines electorales por parte del candidato presidencial César Acuña Peralta.|01/12/2015|341||31||Jorge Villasante Araníbar|César Acuña Peralta|Negativo|2015-12
Medio Impreso|La Razón|La Razón|Tuit - Carlos Basombrio|Susana Villarán con Acuña argumentando que es por evitar que Keiko sea presidenta oportunismo disfrazado de ideología. Que bajo.|13/12/2015|82.46|14.2|0|4|Carlos Miguel Ramón Basombrío Iglesias|César Acuña Peralta|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|""Incorporación de Meche Aráoz confirma que Peruanos por el Kambio es el partido de lobbistas""|Entrevista. Marco Arana, candidato a la vicepresidencia por Frente Amplio. (...) Usted señaló que le preocupa que César Acuña gane la Presidencia y entre a saquear al Estado…. .Hay tres cosas graves. Que el señor Acuña está procesado por usar fondos públicos cuando fue alcalde para conseguir votos. ¿El Poder Judicial está amarrado de manos o es cómplice? ¿El Jurado Nacional de Elecciones qué dice al respecto? ¿O el señor Acuña está teniendo el padrinazgo de las altas esferas del poder? Segundo: todas las investigaciones de sus fondos. Yo no tengo nada contra un señor que hace fortuna, pero el origen de esos fondos ¿cuándo se va a investigar? Y tercero: está metido en negocios de educación que como sabemos tienen exoneración tributaria, entonces ¿cómo es posible que usen este negocio para una campaña multimillonaria y eso genera una desventaja en la competencia electoral? ¿Dónde está la Sunat?|26/12/2015|71.5||0||Marco Antonio Arana Zegarra|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|N Noticias|Se espera la llegada de Nadine Heredia a la Fiscalía de Lavado de Activos (Canal N)|Enlace en vivo. Desde los exteriores de la Fiscalía de Lavado de Activos, se espera la llegada de Nadine Heredia, quien está citada al despacho del fiscal Germán Juárez Atoche. Minutos antes, el precandidato presidencial, Daniel Urresti, defendió a la primera dama por la investigación que se le sigue, argumentando que existen casos como el de ""El Frontón"" que después de 20 años no pasa al Poder Judicial. Por otro lado, indicó que él tiene el respaldo de la Bancada Nacionalista y que no sabe si Ana Jara desea renunciar al partido. Asimismo, cuestionó a los asesores en seguridad de Keiko Fujimori, César Acuña y Pedro Pablo Kuczynski, por decir que la Policía Nacional es corrupta.|11/12/2015|5656||404||Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Radio|Radio San Borja|No hay Derecho|Entrevista al analista Steve Lewinsky (San Borja)|Entrevista. El analista Steve Lewinsky, reconoció que no ha conversado con la lideresa Keiko Fujimori sobre sus planes con su padre, pues considera que es un dilema muy fuerte, ya que ella al hablar del caso siempre se refiere a la vía judicial, sin embargo “todos saben” que esta entidad no es independiente. Asimismo añadió que el expresidente Alberto Fujimori libre generaría “mucha presión”, para su hija, por lo que ella no “sabe qué hacer”, pues su objetivo es ser presidente. Con respecto a su puesto como primera dama, durante el gobierno de su padre, señaló que ella no fue consciente pues era joven, motivo por el cual considera que inició su carrera política hace apenas 10 años. Aseveró que “los peruanos deberían votar en contra de Keiko Fujimori”. Se refirió además a la evaluación a la que están siendo sometidos los congresistas fujimoristas más antiguos. Con respecto a la alianza entre el PPC y el APRA, expresó que mientras uno ayuda a cambiar la imagen de “corrupto”, el otro suma votos y logra el pase de la valla. Se refirió además a la participación de Anel Townsend en el partido. Lewinsky, añadió también que Pedro Pablo Kuczynski se encuentra sólido en la clase media alta, pero no tanto en el interior del país, sin embargo debe tener cuidado de candidatos como Daniel Urresti, aunque no cree que este último supere el 5 %.|17/12/2015|2147.49||2007||Steven Levitsky|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Ausencia cultural I - David Flores - Hora|Resulta decadente que , cuatro meses antes de las elecciones generales, muchos candidatos no mencionan políticas culturales en la información pública de sus paginas. (...) Peruanos por el Kambio (Pedro Pablo Kuczynski) presenta un plan donde en ninguno de sus cuatro capítulos, se alude a políticas culturales. (...) - Alianza para el Progreso (César Acuña) . Supagina web es el culto del ego, es la mirada onanística a su candidato.|06/12/2015|1154.23|115.36|0|25|David Flores Hora|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Lo que la gente espera - Manuel Erausquin|La CADE 2015 sirvió de vitrina para los candidatos presidenciales con mayor protagonismo en las encuestas: Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña, Alan García y Alejandro Toledo.|05/12/2015|1809.19|242.63|0|9|Manuel Erausquin|César Acuña Peralta|Neutro|2015-12
Web|El Comercio|elcomercio.pe|¿Qué fue lo mejor del último día del CADE?|El candidato menos conocido y que por tanto generaba mayores expectativas al público del CADE fue César Acuña de Alianza Para el Progreso. No obstante, según Pasquel, dio declaraciones muy generales que no permitieron concluir a dónde llevará al país...En tanto, la exposición de Alan García fue bastante fluida y encandiló a la audiencia del CADE 2015. García realizó algunas propuestas concretas de las cuales destacaron ""su propuesta para darle regalías mineras a los miembros de las comunidades y la propuesta de simplificación administrativa, entre otras"", indicó Pasquel. ..El último candidato en presentarse fue Pedro Pablo Kcuzynski (PPK), quien realizó propuestas más concretas. Pero no llegó a atraer, como el candidato anterior, al público del CADE 2015.|04/12/2015|5994.53||0||Enrique Pasquel|César Acuña Peralta|Neutro|2015-12
Web|RPP|rpp.com.pe|Susana Villarán anunció que participará en las elecciones del 2016|La exalcaldesa de Lima Susana Villarán anunció su participación en las elecciones generales del 2016, con el objetivo de evitar que el fujimorismo regrese al poder. (...) Villarán adelantó que aún evalúa con qué partido participará en los comicios del próximo año, pero admite haberse reunido con líderes como César Acuña, Pedro Pablo Kuczynski, Ántero Flores Aráoz, Yehude Simon y Alfredo Barrenechea.|12/12/2015|1700.92||0||Susana María del Carmen Villarán de la Puente|César Acuña Peralta|Neutro|2015-12
Web|Expreso|expreso.com.pe|Candidato César Acuña pedirá licencia en la UCV|El legislador Richard Acuña, hijo del candidato presidencial César Acuña, anunció que su padre pedirá licencia a la universidad privada de su propiedad. “Queremos que no nos relacionen con la Universidad César Vallejo. En dos semanas presentará su licencia para no tener relación con la universidad durante su período de campaña”, precisó...César Acuña se desempeña como accionista de la Corporación César Vallejo, que agrupa a la casa de estudios del mismo nombre y a las universidades Señor de Sipán y Autónoma del Perú.|02/12/2015|52||0||Richard Acuña Núñez|César Acuña Peralta|Positivo|2015-12
Televisión|Canal N|Con otros ojos |Entrevista a Luis Davelouis analista político (Canal N)|Entrevista. Luis Davelouis, analista político, comentó acerca de la contratación del publicista Luis Favre por parte de César Acuña. Dijo creer que el asunto no es reciente. Posteriormente, la conductora Fátima Toche indicó que Favre estuvo en conversaciones con PPK, sin embargo no se llegó a contratar por los vínculos con Odebrecht.|08/12/2015|20748||1596||Luis Davelouis Lengua|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Correo|Correo|Fiscal sobre salida de Carlos Ramos: ""Fue un golpe a la institución""|Entrevista a Pablo Sánchez Velarde, fiscal de la Nación. (...) ¿Ha sido complicado desde el punto de vista lnstitucional el que la Flscalía investigue a la esposa del Presidente de la República en ejercicio? -Ha sido significativo por la atención que ha merecido el caso. Ahora, no ha generado ·desde nuestro pWlto de vista· algún tipo de en· frentamiento ni nada. Lo que han hecho los fiscales es actuar ¿CUántoscasos tiene en su con su función. (...)¿El señor César Acuña está siendo investigado en su despacho? -Hubo una (denuncia) por enriquecimiento ilícito, pero se archivó hace mucho tiempo. Ahora no hay ninguna en mi despacho. Creo que en Lavado de Activos hay una. (...) ¿Cuál es la situación del expresidente García y de Aurelio Pastor en su despacho por el caso “narcoindultos”? -En el caso del expresidente (Alan García) no tengo una denuncia concreta. Que yo recuerde, estamos esperando un informe de la Megacomisión. En el caso de Aurelio Pastor, sí se está investigando.|31/12/2015|30848.66|2864.5|0|2|Pablo Sánchez Velarde|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|De 6 a 9|Entrevista al congresista Javier Bedoya (Canal N)|Entrevista. El congresista Javier Bedoya brindó detalles del congreso extraordinario que realizó el Partido Popular Cristiano a fin de definir su situación ante las próximas elecciones generales del 2016. En otro momento, indicó que entre las decisiones a las que llegaron fue la de ampliar el acuerdo restrictivo que tomaron en febrero de este año. Agregó que hay la posibilidad de ir con candidato propio o con listas parlamentarias o con alianzas. Señaló, además, que aparte del Apra, hay varias opciones de alianza entre las que figurarían PPK y César Acuña. “Si se va con candidato propio, quien tiene más una definida aspiración, es Raúl Castro”, remarcó.|07/12/2015|13538||967||Javier Alonso Bedoya De Vivanco|César Acuña Peralta|Neutro|2015-12
Web|Perú 21|peru21.pe|¿Nada que arriesgar? - Juan José Garrido|¿Qué es lo más llamativo de la última encuesta de Datum (diciembre, 2015)? Probablemente pensarán en estas dos observaciones: la caída de PPK y el salto adicional de Acuña. En lo personal, lo que más me llama la atención es, sin embargo, la fortaleza de la candidatura fujimorista: no solo se mantiene en 35% sino que, si hacemos el análisis anual, es la única candidatura que ha ganado espacio durante todo el año: desde el 31% de enero hasta el 35% de diciembre, pasando por el 37% de pico en octubre. El incremento de Acuña es significativo, sin duda, pero uno que ocurre en los últimos dos meses, lo cual pone en discusión la solidez de dicha intención frente a la antes mencionada.|07/12/2015|1874.83||0||Juan José Garrido|César Acuña Peralta|Neutro|2015-12
Radio|Radio Nacional|Nacional en la Noticia|Entrevista a presidenta de Somos Perú, Patricia Li y al congresista Fernando Andrade (Nacional)|Entrevista. El conductor de “Nacional en la Noticia”, Alberto Ku King, comentó sobre las declaraciones de Pedro Pablo Kuczynski quien ironizó sobre el alza en las encuestas del candidato César Acuña, considerando que su popularidad aumenta porque “gasta plata como cancha”. De otro lado, refirió a un reconocimiento del artista Andrés Hurtado al congresista de Somos Perú, Fernando Andrade, como también a la presencia de la bailarina Yahaira Plascencia en una actividad de campaña de Alianza Para el Progreso. En ese sentido, el propio Andrade Carmona, hizo un análisis de las alianzas electorales tras conocerse que Somos Perú ha suscrito una coalición con el partido de Acuña Peralta. Asimismo, señaló que formarán parte del Pacto Ético del Jurado Nacional de Elecciones. Por su parte, Patricia Li Sotelo, presidenta Somos Perú, detalló algunas cifras del alcance de su agrupación política a nivel nacional y apuntó que las bases que integran el partido están satisfechas con el acuerdo firmado.|14/12/2015|1508.38||1423||Alberto Ku King|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|De 6 a 9|Presidente del JNE descarta vínculos con César Acuña (Canal N)|El presidente del Jurado Nacional de Elecciones, Francisco Távara, negó la existencia de vínculos con el candidato presidencial César Acuña. Sin embargo, admitió que recibió la distinción de Doctor Honoris Causa por parte de una de las universidades de Acuña.|17/12/2015|546||39||Francisco Artemio Távara Córdova|César Acuña Peralta|Positivo|2015-12
